Chr			Length
Chr09			18119
Chr09			18618
Chr09			18964
Chr09			19674
Chr09			20022
Chr09			20158
Chr09			20445
Chr09			20832
Chr09			20856
Chr09			21354
Chr09			21422
Chr09			22415
Chr09			22519
Chr09			22789
Chr09			22809
Chr09			23062
Chr09			23166
Chr09			25732
Chr09			25832
Chr09			26559
Chr09			27619
Chr09			27814
Chr09			28134
Chr09			30815
Chr09			31209
Chr09			32367
Chr09			32608
Chr09			33091
Chr09			33113
Chr09			34192
Chr09			34712
Chr09			35998
Chr09			36223
Chr09			36607
Chr09			37004
Chr09			38178
Chr09			39367
Chr09			40930
Chr09			41864
Chr09			41982
Chr09			42191
Chr09			43667
Chr09			46815
Chr09			47196
Chr09			47597
Chr09			48293
Chr09			52175
Chr09			52446
Chr09			53179
Chr09			55810
Chr09			56900
Chr09			58501
Chr09			64219
Chr09			79208
Chr09			82457
Chr09			82748
Chr09			83462
Chr09			84820
Chr09			112796
Chr09			114014
Chr09			116038
Chr09			118803
Chr09			120170
Chr09			121702
Chr09			131011
Chr09			139829
Chr09			141486
Chr09			162026
Chr09			171297
Chr09			174976
Chr09			180904
Chr09			194617
Chr09			196053
Chr09			197768
Chr09			213066
Chr09			215961
Chr09			231187
Chr09			280057
Chr09			292882
Chr09			836728
Chr09			2300836
Chr09			2339568
Chr09			3648961
Chr09			5128910
Chr09			7543724
Chr09			7922114
Chr09			8284426
Chr09			9662734
Chr09			11339012
Chr09			12901390
Chr09			15431227
Chr09			16709959
Chr09			19090377
Chr09			20839685
Chr09			23844893
Chr09			26467761
Chr09			33899835
Chr09			46933081
the total of Chr09 is 547


Chr10			17
Chr10			17
Chr10			17
Chr10			19
Chr10			19
Chr10			19
Chr10			20
Chr10			20
Chr10			20
Chr10			21
Chr10			21
Chr10			22
Chr10			22
Chr10			23
Chr10			25
Chr10			25
Chr10			25
Chr10			26
Chr10			26
Chr10			27
Chr10			27
Chr10			28
Chr10			29
Chr10			30
Chr10			31
Chr10			33
Chr10			33
Chr10			35
Chr10			38
Chr10			38
Chr10			39
Chr10			40
Chr10			41
Chr10			41
Chr10			42
Chr10			43
Chr10			45
Chr10			45
Chr10			49
Chr10			49
Chr10			49
Chr10			51
Chr10			52
Chr10			52
Chr10			56
Chr10			57
Chr10			57
Chr10			57
Chr10			58
Chr10			58
Chr10			61
Chr10			63
Chr10			63
Chr10			71
Chr10			80
Chr10			81
Chr10			85
Chr10			98
Chr10			100
Chr10			100
Chr10			102
Chr10			106
Chr10			110
Chr10			112
Chr10			112
Chr10			114
Chr10			122
Chr10			123
Chr10			124
Chr10			140
Chr10			149
Chr10			154
Chr10			167
Chr10			184
Chr10			227
Chr10			270
Chr10			288
Chr10			298
Chr10			301
Chr10			302
Chr10			304
Chr10			310
Chr10			310
Chr10			311
Chr10			312
Chr10			313
Chr10			314
Chr10			315
Chr10			316
Chr10			320
Chr10			322
Chr10			330
Chr10			334
Chr10			336
Chr10			336
Chr10			337
Chr10			340
Chr10			341
Chr10			341
Chr10			342
Chr10			343
Chr10			345
Chr10			345
Chr10			349
Chr10			350
Chr10			352
Chr10			353
Chr10			354
Chr10			356
Chr10			356
Chr10			357
Chr10			358
Chr10			358
Chr10			358
Chr10			359
Chr10			359
Chr10			360
Chr10			365
Chr10			365
Chr10			365
Chr10			365
Chr10			367
Chr10			367
Chr10			367
Chr10			368
Chr10			369
Chr10			370
Chr10			370
Chr10			370
Chr10			370
Chr10			371
Chr10			373
Chr10			373
Chr10			375
Chr10			375
Chr10			376
Chr10			376
Chr10			377
Chr10			378
Chr10			380
Chr10			382
Chr10			383
Chr10			383
Chr10			383
Chr10			383
Chr10			384
Chr10			384
Chr10			385
Chr10			387
Chr10			387
Chr10			387
Chr10			387
Chr10			387
Chr10			388
Chr10			389
Chr10			389
Chr10			389
Chr10			390
Chr10			391
Chr10			396
Chr10			399
Chr10			400
Chr10			400
Chr10			406
Chr10			411
Chr10			412
Chr10			414
Chr10			416
Chr10			418
Chr10			420
Chr10			426
Chr10			433
Chr10			441
Chr10			445
Chr10			472
Chr10			472
Chr10			479
Chr10			479
Chr10			488
Chr10			515
Chr10			538
Chr10			597
Chr10			631
Chr10			650
Chr10			664
Chr10			675
Chr10			676
Chr10			758
Chr10			810
Chr10			842
Chr10			875
Chr10			883
Chr10			885
Chr10			889
Chr10			967
Chr10			969
Chr10			970
Chr10			985
Chr10			1001
Chr10			1020
Chr10			1087
Chr10			1122
Chr10			1156
Chr10			1157
Chr10			1248
Chr10			1326
Chr10			1384
Chr10			1399
Chr10			1579
Chr10			1670
Chr10			1730
Chr10			1759
Chr10			1767
Chr10			2128
Chr10			2165
Chr10			2425
Chr10			2592
Chr10			2638
Chr10			2667
Chr10			3108
Chr10			3197
Chr10			3513
Chr10			3718
Chr10			3965
Chr10			4185
Chr10			4687
Chr10			4741
Chr10			4961
Chr10			5265
Chr10			5393
Chr10			6123
Chr10			6147
Chr10			6226
Chr10			6492
Chr10			7013
Chr10			7154
Chr10			7934
Chr10			8123
Chr10			8169
Chr10			8623
Chr10			9213
Chr10			9341
Chr10			9456
Chr10			9742
Chr10			9786
Chr10			10516
Chr10			10682
Chr10			11913
Chr10			13271
Chr10			14070
Chr10			17158
Chr10			17951
Chr10			20570
Chr10			26497
Chr10			28042
Chr10			35192
Chr10			35559
Chr10			40721
Chr10			48959
Chr10			66705
Chr10			73690
Chr10			83564
Chr10			121346
Chr10			129089
Chr10			135448
Chr10			162613
Chr10			207628
Chr10			227252
Chr10			842871
Chr10			1019376
Chr10			1019413
Chr10			2120562
Chr10			2558427
Chr10			2719093
Chr10			4899579
Chr10			7102669
Chr10			7421716
Chr10			8631335
Chr10			9365442
Chr10			11898379
Chr10			12528493
Chr10			12539357
Chr10			14223892
Chr10			18681271
Chr10			20799390
Chr10			20942700
Chr10			28922436
Chr10			34024117
the total of Chr10 is 288


Chr11			18
Chr11			22
Chr11			26
Chr11			26
Chr11			26
Chr11			27
Chr11			30
Chr11			31
Chr11			31
Chr11			31
Chr11			33
Chr11			33
Chr11			35
Chr11			37
Chr11			37
Chr11			38
Chr11			43
Chr11			43
Chr11			44
Chr11			53
Chr11			55
Chr11			56
Chr11			58
Chr11			60
Chr11			61
Chr11			63
Chr11			63
Chr11			64
Chr11			66
Chr11			66
Chr11			67
Chr11			68
Chr11			73
Chr11			81
Chr11			84
Chr11			87
Chr11			89
Chr11			103
Chr11			109
Chr11			115
Chr11			119
Chr11			120
Chr11			134
Chr11			135
Chr11			142
Chr11			163
Chr11			176
Chr11			180
Chr11			190
Chr11			254
Chr11			288
Chr11			300
Chr11			306
Chr11			311
Chr11			311
Chr11			314
Chr11			318
Chr11			318
Chr11			329
Chr11			330
Chr11			330
Chr11			334
Chr11			334
Chr11			336
Chr11			337
Chr11			338
Chr11			339
Chr11			342
Chr11			345
Chr11			346
Chr11			350
Chr11			356
Chr11			359
Chr11			360
Chr11			361
Chr11			362
Chr11			366
Chr11			366
Chr11			368
Chr11			369
Chr11			372
Chr11			373
Chr11			373
Chr11			373
Chr11			376
Chr11			377
Chr11			380
Chr11			382
Chr11			382
Chr11			382
Chr11			384
Chr11			386
Chr11			387
Chr11			389
Chr11			390
Chr11			391
Chr11			398
Chr11			402
Chr11			403
Chr11			408
Chr11			410
Chr11			412
Chr11			414
Chr11			435
Chr11			460
Chr11			483
Chr11			534
Chr11			536
Chr11			560
Chr11			731
Chr11			738
Chr11			977
Chr11			1013
Chr11			1372
Chr11			1466
Chr11			1637
Chr11			2000
Chr11			2008
Chr11			2262
Chr11			2374
Chr11			2402
Chr11			2983
Chr11			3144
Chr11			3212
Chr11			3234
Chr11			3846
Chr11			3983
Chr11			4079
Chr11			4462
Chr11			4703
Chr11			4984
Chr11			5536
Chr11			7176
Chr11			7822
Chr11			8331
Chr11			8350
Chr11			9732
Chr11			9769
Chr11			10085
Chr11			10778
Chr11			10840
Chr11			11606
Chr11			11693
Chr11			16897
Chr11			17657
Chr11			18101
Chr11			19769
Chr11			19777
Chr11			19950
Chr11			20179
Chr11			21072
Chr11			22549
Chr11			23791
Chr11			36802
Chr11			46220
Chr11			64291
Chr11			68276
Chr11			83597
Chr11			88652
Chr11			93140
Chr11			431515
Chr11			2140133
Chr11			3577335
Chr11			9489536
Chr11			10496935
Chr11			11482789
Chr11			14081791
Chr11			15272601
Chr11			15807263
Chr11			19287563
Chr11			27485126
the total of Chr11 is 171


Chr12			19
Chr12			20
Chr12			20
Chr12			21
Chr12			22
Chr12			23
Chr12			23
Chr12			24
Chr12			29
Chr12			30
Chr12			32
Chr12			32
Chr12			36
Chr12			36
Chr12			38
Chr12			38
Chr12			41
Chr12			43
Chr12			43
Chr12			44
Chr12			44
Chr12			45
Chr12			45
Chr12			47
Chr12			47
Chr12			55
Chr12			57
Chr12			57
Chr12			62
Chr12			63
Chr12			64
Chr12			73
Chr12			78
Chr12			80
Chr12			81
Chr12			84
Chr12			84
Chr12			97
Chr12			98
Chr12			104
Chr12			104
Chr12			113
Chr12			124
Chr12			125
Chr12			168
Chr12			178
Chr12			196
Chr12			247
Chr12			279
Chr12			300
Chr12			301
Chr12			302
Chr12			306
Chr12			308
Chr12			310
Chr12			311
Chr12			312
Chr12			314
Chr12			319
Chr12			331
Chr12			332
Chr12			335
Chr12			338
Chr12			338
Chr12			340
Chr12			340
Chr12			342
Chr12			344
Chr12			344
Chr12			351
Chr12			351
Chr12			353
Chr12			354
Chr12			354
Chr12			354
Chr12			356
Chr12			356
Chr12			357
Chr12			360
Chr12			361
Chr12			364
Chr12			365
Chr12			365
Chr12			367
Chr12			367
Chr12			368
Chr12			369
Chr12			369
Chr12			369
Chr12			370
Chr12			370
Chr12			370
Chr12			374
Chr12			375
Chr12			377
Chr12			379
Chr12			380
Chr12			381
Chr12			383
Chr12			384
Chr12			387
Chr12			388
Chr12			388
Chr12			389
Chr12			391
Chr12			391
Chr12			394
Chr12			397
Chr12			397
Chr12			397
Chr12			398
Chr12			398
Chr12			400
Chr12			402
Chr12			404
Chr12			406
Chr12			406
Chr12			407
Chr12			409
Chr12			413
Chr12			415
Chr12			417
Chr12			420
Chr12			421
Chr12			423
Chr12			429
Chr12			450
Chr12			451
Chr12			455
Chr12			457
Chr12			460
Chr12			481
Chr12			504
Chr12			529
Chr12			593
Chr12			712
Chr12			796
Chr12			814
Chr12			817
Chr12			891
Chr12			906
Chr12			914
Chr12			928
Chr12			941
Chr12			1038
Chr12			1060
Chr12			1106
Chr12			1164
Chr12			1192
Chr12			1448
Chr12			1519
Chr12			1666
Chr12			1880
Chr12			2892
Chr12			3086
Chr12			3197
Chr12			3656
Chr12			3873
Chr12			3892
Chr12			3903
Chr12			4115
Chr12			4128
Chr12			4305
Chr12			4639
Chr12			4903
Chr12			5051
Chr12			5113
Chr12			5215
Chr12			5277
Chr12			5342
Chr12			5392
Chr12			5531
Chr12			6505
Chr12			6508
Chr12			6943
Chr12			6961
Chr12			7140
Chr12			7224
Chr12			7253
Chr12			7282
Chr12			7554
Chr12			8612
Chr12			8623
Chr12			8968
Chr12			9364
Chr12			9417
Chr12			9423
Chr12			9575
Chr12			10852
Chr12			11734
Chr12			13575
Chr12			13613
Chr12			13852
Chr12			14172
Chr12			14670
Chr12			15011
Chr12			15239
Chr12			16231
Chr12			16954
Chr12			17025
Chr12			18002
Chr12			18428
Chr12			18552
Chr12			19173
Chr12			19508
Chr12			19967
Chr12			21230
Chr12			22673
Chr12			23356
Chr12			24495
Chr12			27902
Chr12			28804
Chr12			29525
Chr12			31238
Chr12			31528
Chr12			35090
Chr12			38044
Chr12			40001
Chr12			44021
Chr12			50591
Chr12			55409
Chr12			59208
Chr12			88909
Chr12			100766
Chr12			145460
Chr12			2444093
Chr12			4549563
Chr12			5641088
Chr12			7765624
Chr12			29043450
Chr12			31085725
Chr12			33649417
the total of Chr12 is 232


Chr13			18
Chr13			18
Chr13			19
Chr13			20
Chr13			21
Chr13			23
Chr13			24
Chr13			24
Chr13			25
Chr13			26
Chr13			27
Chr13			27
Chr13			28
Chr13			28
Chr13			28
Chr13			28
Chr13			29
Chr13			30
Chr13			30
Chr13			30
Chr13			30
Chr13			30
Chr13			31
Chr13			31
Chr13			32
Chr13			32
Chr13			32
Chr13			32
Chr13			33
Chr13			33
Chr13			33
Chr13			34
Chr13			34
Chr13			35
Chr13			35
Chr13			35
Chr13			36
Chr13			38
Chr13			38
Chr13			39
Chr13			40
Chr13			40
Chr13			40
Chr13			41
Chr13			41
Chr13			41
Chr13			42
Chr13			42
Chr13			42
Chr13			42
Chr13			43
Chr13			44
Chr13			45
Chr13			45
Chr13			46
Chr13			46
Chr13			46
Chr13			46
Chr13			47
Chr13			48
Chr13			48
Chr13			48
Chr13			50
Chr13			50
Chr13			50
Chr13			51
Chr13			52
Chr13			52
Chr13			53
Chr13			53
Chr13			54
Chr13			54
Chr13			54
Chr13			55
Chr13			56
Chr13			57
Chr13			58
Chr13			58
Chr13			59
Chr13			59
Chr13			60
Chr13			61
Chr13			61
Chr13			62
Chr13			64
Chr13			65
Chr13			69
Chr13			69
Chr13			70
Chr13			73
Chr13			75
Chr13			76
Chr13			77
Chr13			78
Chr13			78
Chr13			79
Chr13			81
Chr13			85
Chr13			85
Chr13			85
Chr13			86
Chr13			92
Chr13			98
Chr13			100
Chr13			100
Chr13			101
Chr13			107
Chr13			109
Chr13			119
Chr13			136
Chr13			148
Chr13			156
Chr13			158
Chr13			159
Chr13			161
Chr13			167
Chr13			175
Chr13			179
Chr13			181
Chr13			200
Chr13			202
Chr13			211
Chr13			238
Chr13			260
Chr13			261
Chr13			269
Chr13			292
Chr13			306
Chr13			308
Chr13			308
Chr13			310
Chr13			313
Chr13			315
Chr13			316
Chr13			317
Chr13			319
Chr13			321
Chr13			328
Chr13			331
Chr13			332
Chr13			333
Chr13			336
Chr13			336
Chr13			338
Chr13			339
Chr13			340
Chr13			340
Chr13			341
Chr13			341
Chr13			344
Chr13			353
Chr13			354
Chr13			356
Chr13			356
Chr13			357
Chr13			359
Chr13			360
Chr13			361
Chr13			361
Chr13			362
Chr13			362
Chr13			362
Chr13			363
Chr13			363
Chr13			365
Chr13			366
Chr13			367
Chr13			369
Chr13			370
Chr13			371
Chr13			372
Chr13			375
Chr13			375
Chr13			377
Chr13			377
Chr13			378
Chr13			379
Chr13			380
Chr13			381
Chr13			383
Chr13			383
Chr13			384
Chr13			386
Chr13			391
Chr13			391
Chr13			391
Chr13			392
Chr13			392
Chr13			392
Chr13			393
Chr13			394
Chr13			395
Chr13			395
Chr13			395
Chr13			400
Chr13			406
Chr13			406
Chr13			407
Chr13			408
Chr13			409
Chr13			411
Chr13			414
Chr13			414
Chr13			415
Chr13			418
Chr13			430
Chr13			450
Chr13			452
Chr13			468
Chr13			472
Chr13			472
Chr13			498
Chr13			507
Chr13			513
Chr13			550
Chr13			570
Chr13			617
Chr13			648
Chr13			667
Chr13			757
Chr13			776
Chr13			860
Chr13			906
Chr13			906
Chr13			919
Chr13			953
Chr13			958
Chr13			961
Chr13			966
Chr13			970
Chr13			988
Chr13			1006
Chr13			1074
Chr13			1096
Chr13			1096
Chr13			1097
Chr13			1127
Chr13			1206
Chr13			1207
Chr13			1236
Chr13			1248
Chr13			1250
Chr13			1254
Chr13			1260
Chr13			1295
Chr13			1305
Chr13			1322
Chr13			1337
Chr13			1384
Chr13			1386
Chr13			1444
Chr13			1456
Chr13			1456
Chr13			1520
Chr13			1571
Chr13			1607
Chr13			1614
Chr13			1651
Chr13			1764
Chr13			1770
Chr13			1970
Chr13			1974
Chr13			2018
Chr13			2024
Chr13			2069
Chr13			2084
Chr13			2096
Chr13			2258
Chr13			2264
Chr13			2278
Chr13			2282
Chr13			2632
Chr13			2743
Chr13			2856
Chr13			2893
Chr13			2925
Chr13			2959
Chr13			2975
Chr13			3026
Chr13			3191
Chr13			3343
Chr13			3432
Chr13			3522
Chr13			3640
Chr13			3660
Chr13			3691
Chr13			3782
Chr13			3833
Chr13			3896
Chr13			3910
Chr13			4128
Chr13			4209
Chr13			4312
Chr13			4441
Chr13			4641
Chr13			4741
Chr13			4849
Chr13			5002
Chr13			5111
Chr13			5199
Chr13			5384
Chr13			5400
Chr13			5530
Chr13			5842
Chr13			6089
Chr13			6134
Chr13			6198
Chr13			6332
Chr13			6533
Chr13			6584
Chr13			6838
Chr13			6913
Chr13			7133
Chr13			7780
Chr13			7834
Chr13			7986
Chr13			8723
Chr13			8782
Chr13			9000
Chr13			9007
Chr13			9333
Chr13			9507
Chr13			9515
Chr13			9768
Chr13			9826
Chr13			9827
Chr13			9874
Chr13			10093
Chr13			10438
Chr13			10791
Chr13			11307
Chr13			12077
Chr13			13212
Chr13			13664
Chr13			14562
Chr13			15495
Chr13			15908
Chr13			15944
Chr13			18114
Chr13			19023
Chr13			20557
Chr13			21242
Chr13			21367
Chr13			22887
Chr13			26262
Chr13			26871
Chr13			27327
Chr13			27351
Chr13			30309
Chr13			31307
Chr13			33136
Chr13			34110
Chr13			34373
Chr13			34791
Chr13			34796
Chr13			36668
Chr13			37169
Chr13			38745
Chr13			38842
Chr13			39190
Chr13			39312
Chr13			39495
Chr13			39750
Chr13			40565
Chr13			41901
Chr13			44632
Chr13			46704
Chr13			48348
Chr13			62394
Chr13			72391
Chr13			73566
Chr13			124206
Chr13			160434
Chr13			1943444
Chr13			1971822
Chr13			2329438
Chr13			4739091
Chr13			5050158
Chr13			6033635
Chr13			11030468
the total of Chr13 is 380


Chr14			18
Chr14			19
Chr14			23
Chr14			24
Chr14			26
Chr14			26
Chr14			26
Chr14			27
Chr14			28
Chr14			28
Chr14			29
Chr14			29
Chr14			29
Chr14			31
Chr14			31
Chr14			31
Chr14			33
Chr14			35
Chr14			38
Chr14			38
Chr14			38
Chr14			38
Chr14			39
Chr14			40
Chr14			43
Chr14			43
Chr14			43
Chr14			44
Chr14			44
Chr14			45
Chr14			45
Chr14			46
Chr14			47
Chr14			47
Chr14			49
Chr14			51
Chr14			53
Chr14			54
Chr14			55
Chr14			56
Chr14			56
Chr14			61
Chr14			61
Chr14			64
Chr14			67
Chr14			68
Chr14			70
Chr14			73
Chr14			77
Chr14			77
Chr14			81
Chr14			84
Chr14			88
Chr14			88
Chr14			106
Chr14			107
Chr14			111
Chr14			114
Chr14			118
Chr14			133
Chr14			145
Chr14			147
Chr14			154
Chr14			157
Chr14			162
Chr14			163
Chr14			165
Chr14			168
Chr14			175
Chr14			200
Chr14			210
Chr14			247
Chr14			273
Chr14			281
Chr14			285
Chr14			311
Chr14			314
Chr14			315
Chr14			318
Chr14			318
Chr14			320
Chr14			322
Chr14			325
Chr14			326
Chr14			328
Chr14			330
Chr14			330
Chr14			332
Chr14			333
Chr14			335
Chr14			338
Chr14			339
Chr14			339
Chr14			339
Chr14			341
Chr14			342
Chr14			342
Chr14			344
Chr14			346
Chr14			347
Chr14			347
Chr14			351
Chr14			354
Chr14			355
Chr14			357
Chr14			358
Chr14			359
Chr14			360
Chr14			362
Chr14			362
Chr14			362
Chr14			363
Chr14			364
Chr14			364
Chr14			365
Chr14			365
Chr14			365
Chr14			365
Chr14			367
Chr14			367
Chr14			368
Chr14			369
Chr14			370
Chr14			370
Chr14			370
Chr14			373
Chr14			375
Chr14			375
Chr14			376
Chr14			376
Chr14			377
Chr14			378
Chr14			378
Chr14			379
Chr14			380
Chr14			380
Chr14			380
Chr14			381
Chr14			381
Chr14			381
Chr14			382
Chr14			385
Chr14			385
Chr14			386
Chr14			386
Chr14			388
Chr14			388
Chr14			389
Chr14			389
Chr14			390
Chr14			390
Chr14			391
Chr14			392
Chr14			392
Chr14			393
Chr14			394
Chr14			394
Chr14			395
Chr14			395
Chr14			395
Chr14			396
Chr14			397
Chr14			397
Chr14			399
Chr14			399
Chr14			401
Chr14			402
Chr14			402
Chr14			403
Chr14			404
Chr14			408
Chr14			408
Chr14			411
Chr14			411
Chr14			413
Chr14			414
Chr14			414
Chr14			417
Chr14			423
Chr14			425
Chr14			425
Chr14			428
Chr14			429
Chr14			443
Chr14			448
Chr14			459
Chr14			460
Chr14			473
Chr14			482
Chr14			497
Chr14			561
Chr14			566
Chr14			582
Chr14			586
Chr14			622
Chr14			661
Chr14			681
Chr14			689
Chr14			693
Chr14			696
Chr14			724
Chr14			732
Chr14			810
Chr14			909
Chr14			968
Chr14			969
Chr14			1011
Chr14			1037
Chr14			1185
Chr14			1275
Chr14			1316
Chr14			1321
Chr14			1333
Chr14			1396
Chr14			1584
Chr14			1720
Chr14			1808
Chr14			1831
Chr14			1992
Chr14			2188
Chr14			2256
Chr14			2541
Chr14			2806
Chr14			2810
Chr14			2947
Chr14			3170
Chr14			3335
Chr14			3345
Chr14			3529
Chr14			3635
Chr14			3678
Chr14			3954
Chr14			4070
Chr14			4251
Chr14			4316
Chr14			4336
Chr14			4375
Chr14			4376
Chr14			4652
Chr14			4666
Chr14			4671
Chr14			4727
Chr14			4854
Chr14			4916
Chr14			5402
Chr14			5491
Chr14			5619
Chr14			5670
Chr14			6211
Chr14			6451
Chr14			6498
Chr14			6558
Chr14			7116
Chr14			7620
Chr14			8371
Chr14			9304
Chr14			9618
Chr14			9716
Chr14			9727
Chr14			9808
Chr14			9864
Chr14			10376
Chr14			10729
Chr14			11613
Chr14			11968
Chr14			12625
Chr14			12744
Chr14			12825
Chr14			13110
Chr14			13193
Chr14			14213
Chr14			18555
Chr14			19473
Chr14			19530
Chr14			19697
Chr14			19907
Chr14			20297
Chr14			21577
Chr14			21804
Chr14			21864
Chr14			22518
Chr14			23161
Chr14			23957
Chr14			24202
Chr14			24256
Chr14			24645
Chr14			25069
Chr14			25311
Chr14			25592
Chr14			26955
Chr14			26973
Chr14			27742
Chr14			29444
Chr14			30129
Chr14			32029
Chr14			34118
Chr14			35376
Chr14			37118
Chr14			37464
Chr14			43738
Chr14			44379
Chr14			44623
Chr14			48707
Chr14			52832
Chr14			61970
Chr14			80567
Chr14			204781
Chr14			242897
Chr14			243694
Chr14			290923
Chr14			514018
Chr14			581387
Chr14			1443326
Chr14			1913275
Chr14			3359680
Chr14			4274058
Chr14			4394751
Chr14			4689164
Chr14			6576414
Chr14			6592254
Chr14			7636210
Chr14			7934724
Chr14			8360733
Chr14			10657722
Chr14			11205211
Chr14			11402236
Chr14			17172989
Chr14			19014273
Chr14			21087065
Chr14			21110543
Chr14			24256039
Chr14			27319407
Chr14			29536305
Chr14			31069919
Chr14			37189635
Chr14			40744740
Chr14			46354248
the total of Chr14 is 337


Chr15			17
Chr15			19
Chr15			19
Chr15			19
Chr15			19
Chr15			19
Chr15			20
Chr15			20
Chr15			20
Chr15			20
Chr15			20
Chr15			21
Chr15			21
Chr15			21
Chr15			22
Chr15			22
Chr15			22
Chr15			22
Chr15			22
Chr15			22
Chr15			23
Chr15			23
Chr15			23
Chr15			24
Chr15			24
Chr15			25
Chr15			25
Chr15			25
Chr15			25
Chr15			25
Chr15			25
Chr15			26
Chr15			26
Chr15			27
Chr15			27
Chr15			27
Chr15			28
Chr15			28
Chr15			28
Chr15			28
Chr15			28
Chr15			29
Chr15			29
Chr15			30
Chr15			30
Chr15			30
Chr15			30
Chr15			30
Chr15			30
Chr15			30
Chr15			30
Chr15			31
Chr15			31
Chr15			31
Chr15			31
Chr15			32
Chr15			32
Chr15			32
Chr15			32
Chr15			32
Chr15			32
Chr15			33
Chr15			33
Chr15			33
Chr15			33
Chr15			33
Chr15			34
Chr15			34
Chr15			34
Chr15			35
Chr15			35
Chr15			35
Chr15			36
Chr15			36
Chr15			36
Chr15			36
Chr15			36
Chr15			36
Chr15			36
Chr15			36
Chr15			36
Chr15			37
Chr15			37
Chr15			37
Chr15			37
Chr15			38
Chr15			38
Chr15			39
Chr15			40
Chr15			40
Chr15			40
Chr15			40
Chr15			40
Chr15			41
Chr15			41
Chr15			41
Chr15			41
Chr15			42
Chr15			42
Chr15			42
Chr15			42
Chr15			43
Chr15			43
Chr15			43
Chr15			44
Chr15			45
Chr15			45
Chr15			45
Chr15			46
Chr15			46
Chr15			47
Chr15			47
Chr15			47
Chr15			47
Chr15			47
Chr15			48
Chr15			48
Chr15			48
Chr15			49
Chr15			49
Chr15			50
Chr15			50
Chr15			50
Chr15			50
Chr15			50
Chr15			51
Chr15			51
Chr15			51
Chr15			51
Chr15			52
Chr15			52
Chr15			52
Chr15			52
Chr15			53
Chr15			53
Chr15			53
Chr15			54
Chr15			54
Chr15			54
Chr15			54
Chr15			54
Chr15			55
Chr15			55
Chr15			55
Chr15			55
Chr15			56
Chr15			56
Chr15			58
Chr15			58
Chr15			60
Chr15			60
Chr15			60
Chr15			61
Chr15			61
Chr15			62
Chr15			62
Chr15			62
Chr15			62
Chr15			63
Chr15			63
Chr15			63
Chr15			64
Chr15			64
Chr15			65
Chr15			65
Chr15			67
Chr15			67
Chr15			68
Chr15			68
Chr15			68
Chr15			68
Chr15			69
Chr15			69
Chr15			70
Chr15			71
Chr15			71
Chr15			72
Chr15			76
Chr15			78
Chr15			79
Chr15			81
Chr15			83
Chr15			83
Chr15			85
Chr15			86
Chr15			86
Chr15			87
Chr15			88
Chr15			91
Chr15			92
Chr15			92
Chr15			92
Chr15			94
Chr15			98
Chr15			99
Chr15			100
Chr15			102
Chr15			104
Chr15			105
Chr15			107
Chr15			111
Chr15			111
Chr15			112
Chr15			114
Chr15			116
Chr15			117
Chr15			118
Chr15			118
Chr15			130
Chr15			144
Chr15			145
Chr15			145
Chr15			146
Chr15			152
Chr15			159
Chr15			163
Chr15			168
Chr15			169
Chr15			170
Chr15			171
Chr15			175
Chr15			177
Chr15			180
Chr15			198
Chr15			200
Chr15			208
Chr15			209
Chr15			213
Chr15			216
Chr15			218
Chr15			218
Chr15			224
Chr15			233
Chr15			234
Chr15			249
Chr15			280
Chr15			283
Chr15			299
Chr15			299
Chr15			301
Chr15			302
Chr15			306
Chr15			307
Chr15			308
Chr15			309
Chr15			310
Chr15			314
Chr15			316
Chr15			317
Chr15			320
Chr15			322
Chr15			323
Chr15			324
Chr15			327
Chr15			329
Chr15			330
Chr15			330
Chr15			331
Chr15			332
Chr15			332
Chr15			333
Chr15			336
Chr15			336
Chr15			336
Chr15			339
Chr15			341
Chr15			342
Chr15			342
Chr15			342
Chr15			343
Chr15			344
Chr15			346
Chr15			347
Chr15			347
Chr15			347
Chr15			347
Chr15			347
Chr15			349
Chr15			350
Chr15			351
Chr15			351
Chr15			352
Chr15			352
Chr15			353
Chr15			354
Chr15			354
Chr15			355
Chr15			355
Chr15			356
Chr15			356
Chr15			357
Chr15			357
Chr15			358
Chr15			359
Chr15			359
Chr15			360
Chr15			361
Chr15			361
Chr15			362
Chr15			362
Chr15			362
Chr15			363
Chr15			363
Chr15			363
Chr15			363
Chr15			364
Chr15			364
Chr15			365
Chr15			366
Chr15			366
Chr15			367
Chr15			367
Chr15			367
Chr15			368
Chr15			369
Chr15			369
Chr15			369
Chr15			369
Chr15			370
Chr15			370
Chr15			370
Chr15			371
Chr15			372
Chr15			372
Chr15			372
Chr15			372
Chr15			373
Chr15			373
Chr15			373
Chr15			374
Chr15			374
Chr15			375
Chr15			375
Chr15			375
Chr15			375
Chr15			376
Chr15			376
Chr15			377
Chr15			378
Chr15			378
Chr15			380
Chr15			380
Chr15			381
Chr15			381
Chr15			381
Chr15			381
Chr15			383
Chr15			383
Chr15			383
Chr15			383
Chr15			385
Chr15			385
Chr15			385
Chr15			385
Chr15			386
Chr15			387
Chr15			387
Chr15			388
Chr15			388
Chr15			389
Chr15			389
Chr15			389
Chr15			390
Chr15			390
Chr15			390
Chr15			391
Chr15			392
Chr15			393
Chr15			394
Chr15			394
Chr15			394
Chr15			394
Chr15			395
Chr15			395
Chr15			395
Chr15			396
Chr15			397
Chr15			398
Chr15			398
Chr15			398
